599;"Comune";"Torino";"Torino";"Via Palmieri Pietro";"58";"03/057";"R0012720062";"0012720062";"3 - tra il 1900 ed il 1920";"1910";1910,00
600;"Comune";"Alessandria";"Alessandria";"Via Remotti";"60";"022";"R0060030022";"0060030022";"3 - tra il 1900 ed il 1920";"1911";1911,00
601;"Comune";"Alessandria";"Volpedo";"Via Mazzini";"32";"1";"R0061880002";"0061880002";"3 - tra il 1900 ed il 1920";"1911";1911,00
602;"Comune";"Vercelli";"Borgosesia";"Via Benedetto Vercellina";"2";"E3";"R0020160001";"0020160001";"3 - tra il 1900 ed il 1920";"1911";1911,00
603;"Provincia";"Vercelli";"Vercelli";"Corso ITALIA";"44";"PROVVC4";"R0021580024";"0021580024";"3 - tra il 1900 ed il 1920";"1911";1911,00
604;"Provincia";"Vercelli";"Vercelli";"Via G. VERDI";"45";"PROVVC5";"R0021580029";"0021580029";"3 - tra il 1900 ed il 1920";"1911";1911,00
605;"Comune";"Cuneo";"Santa Vittoria d'Alba";"Piazza Bertero";"3";"2";"R0042120003";"0042120003";"3 - tra il 1900 ed il 1920";"1912";1912,00
606;"Comune";"Torino";"Torino";"Via Ricasoli Bettino";"30";"07/174";"R0012720113";"0012720113";"3 - tra il 1900 ed il 1920";"1912";1912,00
607;"Comune";"Vercelli";"Cellio";"Piazza Durio";"1";"1";"R0020380003";"0020380003";"3 - tra il 1900 ed il 1920";"1912";1912,00
608;"Comune";"Asti";"Bubbio";"Piazza Scuole";"1";"1";"R0050110002";"0050110002";"3 - tra il 1900 ed il 1920";"1913";1913,00
609;"Comune";"Torino";"Balangero";"PIAZZA X MARTIRI";"3";"2";"R0010160002";"0010160002";"3 - tra il 1900 ed il 1920";"1913";1913,00
610;"Comune";"Torino";"Torino";"Corso Orbassano";"155/A";"02/037";"R0012720292";"0012720292";"3 - tra il 1900 ed il 1920";"1913";1913,00
611;"Comune";"Torino";"Torino";"Corso Svizzera";"51/53";"04/076";"R0012720167";"0012720167";"3 - tra il 1900 ed il 1920";"1913";1913,00
612;"Comune";"Alessandria";"Morsasco";"Via MATTEOTTI";"10";"1";"R0061120001";"0061120001";"3 - tra il 1900 ed il 1920";"1914";1914,00
613;"Comune";"Alessandria";"Predosa";"VIALE MARCONI GUGLIELMO";"1";"2";"R0061400002";"0061400002";"3 - tra il 1900 ed il 1920";"1914";1914,00
614;"Comune";"Novara";"Boca";"Via LUIGI VESCO";"1";"01";"R0030190001";"0030190001";"3 - tra il 1900 ed il 1920";"1914";1914,00
615;"Comune";"Torino";"Azeglio";"Via XX Settembre";"33";"1";"R0010140002";"0010140002";"3 - tra il 1900 ed il 1920";"1914";1914,00
616;"Comune";"Torino";"Torino";"Corso Racconigi";"31";"03/064";"R0012720074";"0012720074";"3 - tra il 1900 ed il 1920";"1914";1914,00
617;"Comune";"Alessandria";"Novi Ligure";"Viale SAFFI";"51";"DORIA";"R0061140008";"0061140008";"3 - tra il 1900 ed il 1920";"1915";1915,00
618;"Comune";"Torino";"Torino";"Via Santhia'";"25";"06/142";"R0012720298";"0012720298";"3 - tra il 1900 ed il 1920";"1915";1915,00
619;"Comune";"Torino";"Torino";"Via Vibò";"62";"05/121";"R0012720064";"0012720064";"3 - tra il 1900 ed il 1920";"1915";1915,00
620;"Comune";"Torino";"Viu'";"PIAZZA DEL VOLONTARIO";"1";"001313001";"R0013130001";"0013130001";"3 - tra il 1900 ed il 1920";"1915";1915,00
621;"Comune";"Vercelli";"Borgosesia";"PIAZZA MARTIRI";"2";"E2-1/2";"R0020160009";"0020160009";"3 - tra il 1900 ed il 1920";"1915";1915,00
622;"Comune";"Torino";"Torino";"Via Gassino";"13";"07/157";"R0012720097";"0012720097";"3 - tra il 1900 ed il 1920";"1916";1916,00
623;"Comune";"Cuneo";"Savigliano";"Via Muratori";"20/A";"1";"R0042150001";"0042150001";"3 - tra il 1900 ed il 1920";"1917";1917,00
624;"Comune";"Alessandria";"Alessandria";"Via De Amicis";"2";"021";"R0060030033";"0060030033";"3 - tra il 1900 ed il 1920";"1920";1920,00
625;"Comune";"Asti";"Asti";"FRAZIONE STAZIONE PORTACOMARO";"10";"3";"R0050050008";"0050050008";"3 - tra il 1900 ed il 1920";"1920";1920,00
626;"Comune";"Biella";"Biella";"VIA CARSO";"30";"24";"R0960040023";"0960040023";"3 - tra il 1900 ed il 1920";"1920";1920,00
627;"Comune";"Biella";"Pray";"Via bartolomeo sella";"74";"01";"R0960500005";"0960500005";"3 - tra il 1900 ed il 1920";"1920";1920,00
628;"Comune";"Cuneo";"Demonte";"PIAZZA ALPINI";"1";"2";"R0040790002";"0040790002";"3 - tra il 1900 ed il 1920";"1920";1920,00
629;"Comune";"Cuneo";"Farigliano";"PIAZZA VITTORIO EMANUELE II";"25";"1";"R0040860003";"0040860003";"3 - tra il 1900 ed il 1920";"1920";1920,00
630;"Comune";"Novara";"Grignasco";"Largo Ferrari";"3";"01";"R0030790002";"0030790002";"3 - tra il 1900 ed il 1920";"1920";1920,00
631;"Comune";"Novara";"Tornaco";"Via Quintino Sella";"1";"1";"R0031460003";"0031460003";"3 - tra il 1900 ed il 1920";"1920";1920,00
632;"Comune";"Torino";"Candia Canavese";"VIA IVREA";"67";"1";"R0010500003";"0010500003";"3 - tra il 1900 ed il 1920";"1920";1920,00
633;"Comune";"Torino";"Candia Canavese";"VIA IVREA";"69";"2";"R0010500001";"0010500001";"3 - tra il 1900 ed il 1920";"1920";1920,00
634;"Comune";"Torino";"Castagneto Po";"Corso Italia";"15";"01";"R0010640001";"0010640001";"3 - tra il 1900 ed il 1920";"1920";1920,00
635;"Comune";"Torino";"Collegno";"Via 27 .Marzo";"25";"21";"R0010900006";"0010900006";"3 - tra il 1900 ed il 1920";"1920";1920,00
636;"Comune";"Torino";"Perosa Argentina";"VIALE AMEDEO DI SAVOIA DUCA D'AOSTA";"3";"3";"R0011840002";"0011840002";"3 - tra il 1900 ed il 1920";"1920";1920,00
637;"Comune";"Torino";"Poirino";"Via M. GROSSO";"11";"B01-MA2";"R0011970001";"0011970001";"3 - tra il 1900 ed il 1920";"1920";1920,00
638;"Comune";"Torino";"Rivoli";"Via alle Scuole";"20";"12193009";"R0012190035";"0012190035";"3 - tra il 1900 ed il 1920";"1920";1920,00
639;"Comune";"Torino";"Rivoli";"Via Bruere";"58";"12191015";"R0012190014";"0012190014";"3 - tra il 1900 ed il 1920";"1920";1920,00
640;"Comune";"Torino";"Torino";"Via Braccini Paolo";"70";"03/043";"R0012720146";"0012720146";"3 - tra il 1900 ed il 1920";"1920";1920,00
641;"Comune";"Verbano";"Antrona Schieranco";"VIA SANTA MARIA";"2";"1";"R1030010002";"1030010002";"3 - tra il 1900 ed il 1920";"1920";1920,00
642;"Comune";"Verbano";"Gignese";"Piazza Marconi";"4";"1";"R1030340001";"1030340001";"3 - tra il 1900 ed il 1920";"1920";1920,00
643;"Comune";"Verbano";"Premeno";"VIA VITTORIO EMANUELE II";"5";"SM 2";"R1030550002";"1030550002";"3 - tra il 1900 ed il 1920";"1920";1920,00
644;"Comune";"Vercelli";"Serravalle Sesia";"VIA ALLE SCUOLE";"1";"0021370002";"R0021370001";"0021370001";"3 - tra il 1900 ed il 1920";"1920";1920,00
645;"Provincia";"Torino";"Carignano";"VIA FRICHERI GIUSEPPE SEBASTIANO";"23";"PROVTO-50";"R0010580006";"0010580006";"3 - tra il 1900 ed il 1920";"1920";1920,00
646;"Provincia";"Torino";"Carignano";"VIA FRICHERI GIUSEPPE SEBASTIANO";"23";"PROVTO-51";"R0010580005";"0010580005";"3 - tra il 1900 ed il 1920";"1920";1920,00
647;"Provincia";"Torino";"Carignano";"VIA VALDOCCO";"23";"PROVTO-49";"R0010580004";"0010580004";"3 - tra il 1900 ed il 1920";"1920";1920,00
648;"Provincia";"Torino";"Torino";"Piazza Robilant";"5";"PROVTO-34";"R0012720251";"0012720251";"3 - tra il 1900 ed il 1920";"1920";1920,00
649;"Provincia";"Vercelli";"Varallo";"Via D'ADDA";"33";"PROVVC22";"R0021560004";"0021560004";"3 - tra il 1900 ed il 1920";"1920";1920,00
650;"Comune";"Alessandria";"Acqui Terme";"Corso ROMA";"2";"ACQUI09";"R0060010009";"0060010009";"4 - tra il 1920 ed il 1945";;0,00
651;"Comune";"Alessandria";"Acqui Terme";"Piazzale FACELLI";;"ACQUI10";"R0060010017";"0060010017";"4 - tra il 1920 ed il 1945";;0,00
652;"Comune";"Alessandria";"Acqui Terme";"Via MARENCO";"2";"ACQUI07";"R0060010018";"0060010018";"4 - tra il 1920 ed il 1945";;0,00
653;"Comune";"Alessandria";"Acqui Terme";"Via Nizza";"185";"ACQUI01";"R0060010001";"0060010001";"4 - tra il 1920 ed il 1945";;0,00
654;"Comune";"Alessandria";"Alessandria";"Via Ghilina";"3";"034";"R0060030038";"0060030038";"4 - tra il 1920 ed il 1945";;0,00
655;"Comune";"Alessandria";"Alessandria";"Via Parma";"1";"002";"R0060030040";"0060030040";"4 - tra il 1920 ed il 1945";;0,00
656;"Comune";"Alessandria";"Alfiano Natta";"Via Stazione";"1";"1";"R0060040001";"0060040001";"4 - tra il 1920 ed il 1945";;0,00
657;"Comune";"Alessandria";"Bergamasco";"Piazza della Repubblica";"1";"2";"R0060150002";"0060150002";"4 - tra il 1920 ed il 1945";;0,00
658;"Comune";"Alessandria";"Bergamasco";"Via F. Cavallotti";"15";"1";"R0060150001";"0060150001";"4 - tra il 1920 ed il 1945";;0,00
659;"Comune";"Alessandria";"Capriata D'Orba";"Via Brizzolesi";"1 - 9";"1";"R0060290001";"0060290001";"4 - tra il 1920 ed il 1945";;0,00
660;"Comune";"Alessandria";"Casale Monferrato";"Via G. DEL CARRETTO";"3";"1";"R0060390004";"0060390004";"4 - tra il 1920 ed il 1945";;0,00
661;"Comune";"Alessandria";"Cassine";"Piazza VITTORIO VENETO";"2";"3";"R0060430003";"0060430003";"4 - tra il 1920 ed il 1945";;0,00
662;"Comune";"Alessandria";"Castelletto D'Orba";"Piazza Guglielmo Marconi";"1";"1";"R0060490001";"0060490001";"4 - tra il 1920 ed il 1945";;0,00
663;"Comune";"Alessandria";"Castelletto D'Orba";"VIA MARTIRI DELLA BENEDICTA";"10";"2";"R0060490002";"0060490002";"4 - tra il 1920 ed il 1945";;0,00
664;"Comune";"Alessandria";"Castelnuovo Scrivia";"Piazza Vittorio Veneto";"5";"AL 000001";"R0060530001";"0060530001";"4 - tra il 1920 ed il 1945";;0,00
665;"Comune";"Alessandria";"Garbagna";"Via Argo";"6";"3";"R0060790001";"0060790001";"4 - tra il 1920 ed il 1945";;0,00
666;"Comune";"Alessandria";"Masio";"Strada COLLINA";"29";"1A";"R0060910001";"0060910001";"4 - tra il 1920 ed il 1945";;0,00
667;"Comune";"Alessandria";"Ozzano Monferrato";"Via Perbocca";"6";"2";"R0061230002";"0061230002";"4 - tra il 1920 ed il 1945";;0,00
668;"Comune";"Alessandria";"Stazzano";"PIAZZA RISORGIMENTO";"38384";"1";"R0061670001";"0061670001";"4 - tra il 1920 ed il 1945";;0,00
669;"Comune";"Alessandria";"Valenza";"Viale Vittorio Veneto";"7";"1";"R0061770009";"0061770009";"4 - tra il 1920 ed il 1945";;0,00
670;"Comune";"Alessandria";"Villalvernia";"Via ROMA";"8";"2";"R0061830002";"0061830002";"4 - tra il 1920 ed il 1945";;0,00
671;"Comune";"Asti";"Asti";"Via Gancia";"5";"34";"R0050050057";"0050050057";"4 - tra il 1920 ed il 1945";;0,00
672;"Comune";"Asti";"Castagnole delle Lanze";"Piazza Giovannone";"1";"MEDIA";"R0050220002";"0050220002";"4 - tra il 1920 ed il 1945";;0,00
673;"Comune";"Asti";"Montemagno";"VIA SAN GIOVANNI BOSCO";"2";"02/06";"R0050770001";"0050770001";"4 - tra il 1920 ed il 1945";;0,00
674;"Comune";"Asti";"San Damiano D'Asti";"FRAZIONE GORZANO";"158";"4";"R0050970003";"0050970003";"4 - tra il 1920 ed il 1945";;0,00
675;"Comune";"Asti";"San Damiano D'Asti";"FRAZIONE SAN GIULIO";"142";"2";"R0050970004";"0050970004";"4 - tra il 1920 ed il 1945";;0,00
676;"Comune";"Asti";"Viarigi";"Frazione Accorneri Valle";"38";"1";"R0051150001";"0051150001";"4 - tra il 1920 ed il 1945";;0,00
677;"Comune";"Biella";"Biella";"Cucco";"6";"13";"R0960040013";"0960040013";"4 - tra il 1920 ed il 1945";;0,00
678;"Comune";"Biella";"Biella";"VIA AVOGADRO";"3";"11";"R0960040001";"0960040001";"4 - tra il 1920 ed il 1945";;0,00
679;"Comune";"Biella";"Biella";"via Santuario d'oropa";"318";"12";"R0960040010";"0960040010";"4 - tra il 1920 ed il 1945";;0,00
680;"Comune";"Biella";"Biella";"VICOLO GALEAZZO";"1";"2";"R0960040006";"0960040006";"4 - tra il 1920 ed il 1945";;0,00
681;"Comune";"Biella";"Coggiola";"via liberta";"S.N.";"2";"R0960190002";"0960190002";"4 - tra il 1920 ed il 1945";;0,00
682;"Comune";"Biella";"Cossato";"PIAZZA ANGIONO ERMANNO";"24";"1";"R0960200006";"0960200006";"4 - tra il 1920 ed il 1945";;0,00
683;"Comune";"Biella";"Lessona";"Piazza G. Marconi";"1";"1";"R0960290001";"0960290001";"4 - tra il 1920 ed il 1945";;0,00
684;"Comune";"Biella";"Lessona";"Piazza G. Marconi";"6";"2";"R0960290002";"0960290002";"4 - tra il 1920 ed il 1945";;0,00
685;"Comune";"Biella";"Pettinengo";"Via Vittorio Veneto";"14";"2";"R0960420004";"0960420004";"4 - tra il 1920 ed il 1945";;0,00
686;"Comune";"Biella";"Pralungo";"Via A.ROBELLO";"53";"1";"R0960490001";"0960490001";"4 - tra il 1920 ed il 1945";;0,00
687;"Comune";"Biella";"Strona";"Frazione Fontanella Ozino";"96";"BI000203";"R0960650002";"0960650002";"4 - tra il 1920 ed il 1945";;0,00
688;"Comune";"Biella";"Strona";"Frazione FONTANELLA OZINO";"98";"BI 000079";"R0960650001";"0960650001";"4 - tra il 1920 ed il 1945";;0,00
689;"Comune";"Biella";"Tollegno";"Via Garibaldi";"9";"02";"R0960680003";"0960680003";"4 - tra il 1920 ed il 1945";;0,00
690;"Comune";"Biella";"Valle Mosso";"Piazza Chiesa";"6";"03";"R0960730006";"0960730006";"4 - tra il 1920 ed il 1945";;0,00
691;"Comune";"Biella";"Valle Mosso";"Via Scuole";"6-8-12";"01";"R0960730001";"0960730001";"4 - tra il 1920 ed il 1945";;0,00
692;"Comune";"Biella";"Veglio";"FRAZIONE BORGO";"48";"BI000097";"R0960750001";"0960750001";"4 - tra il 1920 ed il 1945";;0,00
693;"Comune";"Cuneo";"Alba";"Via San Paolo";"8";"17";"R0040030019";"0040030019";"4 - tra il 1920 ed il 1945";;0,00
694;"Comune";"Cuneo";"Bagnasco";"Via roma";"5";"1";"R0040080001";"0040080001";"4 - tra il 1920 ed il 1945";;0,00
695;"Comune";"Cuneo";"Bagnolo Piemonte";"Via Roma";"4";"0400900001";"R0040090001";"0040090001";"4 - tra il 1920 ed il 1945";;0,00
696;"Comune";"Cuneo";"Beinette";"Via Vittorio Veneto";"11";"3";"R0040160002";"0040160002";"4 - tra il 1920 ed il 1945";;0,00
697;"Comune";"Cuneo";"Benevello";"Via Delle Scuole";"9";"BEN_03";"R0040200001";"0040200001";"4 - tra il 1920 ed il 1945";;0,00
698;"Comune";"Cuneo";"Borgomale";"VIA PRINCIPALE";"1";"BOR_04B";"R0040240003";"0040240003";"4 - tra il 1920 ed il 1945";;0,00
699;"Comune";"Cuneo";"Borgomale";"VIA PRINCIPALE";"5";"BOR_04A";"R0040240002";"0040240002";"4 - tra il 1920 ed il 1945";;0,00
700;"Comune";"Cuneo";"Borgo San Dalmazzo";"Via ASILO";"4";"3";"R0040250006";"0040250006";"4 - tra il 1920 ed il 1945";;0,00
701;"Comune";"Cuneo";"Bra";"Piazza  VALFRE' di BONZO";"1/A";"3";"R0040290015";"0040290015";"4 - tra il 1920 ed il 1945";;0,00
702;"Comune";"Cuneo";"Bra";"VIA MONTE GRAPPA";"34";"8";"R0040290029";"0040290029";"4 - tra il 1920 ed il 1945";;0,00
703;"Comune";"Cuneo";"Bra";"VIA MONTE GRAPPA";"34";"8A";"R0040290031";"0040290031";"4 - tra il 1920 ed il 1945";;0,00
704;"Comune";"Cuneo";"Bra";"VIA OSPEDALE";"10";"1";"R0040290009";"0040290009";"4 - tra il 1920 ed il 1945";;0,00
705;"Comune";"Cuneo";"Busca";"Via Carletto Michelis";"1";"3";"R0040340002";"0040340002";"4 - tra il 1920 ed il 1945";;0,00
706;"Comune";"Cuneo";"Castelletto Stura";"Via CUNEO";"5 e 7";"2006SCUOLE";"R0040490001";"0040490001";"4 - tra il 1920 ed il 1945";;0,00
707;"Comune";"Cuneo";"Cuneo";"VIA CAPPA";"20";"18_052_EEA";"R0040780033";"0040780033";"4 - tra il 1920 ed il 1945";;0,00
708;"Comune";"Cuneo";"Cuneo";"VIA DON BASSO";"33";"24_049_EE";"R0040780038";"0040780038";"4 - tra il 1920 ed il 1945";;0,00
709;"Comune";"Cuneo";"Cuneo";"VIA VALLE MAIRA";"134";"26_043_EE";"R0040780046";"0040780046";"4 - tra il 1920 ed il 1945";;0,00
710;"Comune";"Cuneo";"Fossano";"frazione maddalena";"snc";"8";"R0040890023";"0040890023";"4 - tra il 1920 ed il 1945";;0,00
711;"Comune";"Cuneo";"Fossano";"frazione murazzo";"197";"7";"R0040890022";"0040890022";"4 - tra il 1920 ed il 1945";;0,00
712;"Comune";"Cuneo";"Fossano";"frazione san sebastiano";"snc";"2";"R0040890020";"0040890020";"4 - tra il 1920 ed il 1945";;0,00
713;"Comune";"Cuneo";"Frabosa Sottana";"Via IV Novembre";"62";"1";"R0040910001";"0040910001";"4 - tra il 1920 ed il 1945";;0,00
714;"Comune";"Cuneo";"La Morra";"Via Carlo Alberto";"3";"2";"R0041050003";"0041050003";"4 - tra il 1920 ed il 1945";;0,00
715;"Comune";"Cuneo";"Manta";"Via Garibaldi";"61";"2";"R0041160001";"0041160001";"4 - tra il 1920 ed il 1945";;0,00
716;"Comune";"Cuneo";"Marene";"Via RAIMONDO GALVAGNO";"17";"1";"R0041170001";"0041170001";"4 - tra il 1920 ed il 1945";;0,00
717;"Comune";"Cuneo";"Mondovi'";"Corso Statuto";"17";"14";"R0041300011";"0041300011";"4 - tra il 1920 ed il 1945";;0,00
718;"Comune";"Cuneo";"Mondovi'";"Via Nino Manera";"25";"11";"R0041300037";"0041300037";"4 - tra il 1920 ed il 1945";;0,00
719;"Comune";"Cuneo";"Monesiglio";"Piazza XX Settembre";"3";"2";"R0041310002";"0041310002";"4 - tra il 1920 ed il 1945";;0,00
720;"Comune";"Cuneo";"Monta'";"Strada S.Prov.le 168 della Provincia di Cuneo";"s.n.";"3";"R0041330006";"0041330006";"4 - tra il 1920 ed il 1945";;0,00
721;"Comune";"Cuneo";"Monta'";"VIA CUNEO";"43";"5";"R0041330007";"0041330007";"4 - tra il 1920 ed il 1945";;0,00
722;"Comune";"Cuneo";"Montaldo Roero";"via roma ";"58";"1";"R0041350001";"0041350001";"4 - tra il 1920 ed il 1945";;0,00
723;"Comune";"Cuneo";"Novello";"Via Giordano";"59";"1";"R0041520002";"0041520002";"4 - tra il 1920 ed il 1945";;0,00
724;"Comune";"Cuneo";"Pocapaglia";"Piazza Principessa Maria Pia";"5";"2";"R0041700003";"0041700003";"4 - tra il 1920 ed il 1945";;0,00
725;"Comune";"Cuneo";"Pocapaglia";"Strada VALENTINO";"12";"5";"R0041700001";"0041700001";"4 - tra il 1920 ed il 1945";;0,00
726;"Comune";"Cuneo";"Saluzzo";"Corso Piemonte";"185";"7";"R0042030006";"0042030006";"4 - tra il 1920 ed il 1945";;0,00
727;"Comune";"Cuneo";"Saluzzo";"Frazione Cervignasco";"14";"3";"R0042030001";"0042030001";"4 - tra il 1920 ed il 1945";;0,00
728;"Comune";"Cuneo";"Sanfront";"CORSO MARCONI GUGLIELMO";"22";"2";"R0042090002";"0042090002";"4 - tra il 1920 ed il 1945";;0,00
729;"Comune";"Cuneo";"Valdieri";"VIA GIOVANNI ROSSO";"2 BIS";"1";"R0042330004";"0042330004";"4 - tra il 1920 ed il 1945";;0,00
730;"Comune";"Cuneo";"Villafalletto";"Piazza Falletti";"15";"002";"R0042440002";"0042440002";"4 - tra il 1920 ed il 1945";;0,00
731;"Comune";"Novara";"Bellinzago Novarese";"Via Vescovo Bovio";"9";"1";"R0030160001";"0030160001";"4 - tra il 1920 ed il 1945";;0,00
732;"Comune";"Novara";"Bolzano Novarese";"Via Rimembranza";"2";"2";"R0030220002";"0030220002";"4 - tra il 1920 ed il 1945";;0,00
733;"Comune";"Novara";"Briga Novarese";"Via antibo";"2";"2";"R0030260002";"0030260002";"4 - tra il 1920 ed il 1945";;0,00
734;"Comune";"Novara";"Caltignaga";"Via Roma";"11";"0030300C02";"R0030300001";"0030300001";"4 - tra il 1920 ed il 1945";;0,00
735;"Comune";"Novara";"Caltignaga";"VIA STAZIONE";"3";"0030300C03";"R0030300003";"0030300003";"4 - tra il 1920 ed il 1945";;0,00
736;"Comune";"Novara";"Cressa";"VIA MARTIRI";"13";"2";"R0030550002";"0030550002";"4 - tra il 1920 ed il 1945";;0,00
737;"Comune";"Novara";"Dormelletto";"Via Federico Tesio";"5";"0030620002";"R0030620004";"0030620004";"4 - tra il 1920 ed il 1945";;0,00
738;"Comune";"Novara";"Novara";"Via CACCIAPIATTI";"1";"20";"R0031060019";"0031060019";"4 - tra il 1920 ed il 1945";;0,00
739;"Comune";"Novara";"Novara";"VIA Dell'Archivio";"7";"49";"R0031060083";"0031060083";"4 - tra il 1920 ed il 1945";;0,00
740;"Comune";"Novara";"Novara";"VIA MAESTRA";"94";"15";"R0031060069";"0031060069";"4 - tra il 1920 ed il 1945";;0,00
741;"Comune";"Novara";"Novara";"Via MONTE SAN GABRIELE";"24";"9";"R0031060003";"0031060003";"4 - tra il 1920 ed il 1945";;0,00
742;"Comune";"Novara";"Novara";"Via S. Caterina";"1";"5";"R0031060084";"0031060084";"4 - tra il 1920 ed il 1945";;0,00
743;"Comune";"Novara";"Novara";"Via Solferino";"11";"13";"R0031060068";"0031060068";"4 - tra il 1920 ed il 1945";;0,00
744;"Comune";"Novara";"Novara";"Via Vignale";"10a";"6";"R0031060086";"0031060086";"4 - tra il 1920 ed il 1945";;0,00
745;"Comune";"Novara";"Novara";"Via VIGNALE";"46";"34";"R0031060035";"0031060035";"4 - tra il 1920 ed il 1945";;0,00
746;"Comune";"Novara";"Soriso";"VIA T. BAGARELLI ";"13";"1";"R0031400002";"0031400002";"4 - tra il 1920 ed il 1945";;0,00
747;"Comune";"Novara";"Varallo Pombia";"Via Circonvallazione";"23";"2";"R0031540002";"0031540002";"4 - tra il 1920 ed il 1945";;0,00
748;"Comune";"Torino";"Brandizzo";"VIA MATTEOTTI GIACOMO";"2";"3";"R0010340004";"0010340004";"4 - tra il 1920 ed il 1945";;0,00
749;"Comune";"Torino";"Busano";"Via G. SALATO";"38";"2";"R0010430002";"0010430002";"4 - tra il 1920 ed il 1945";;0,00
750;"Comune";"Torino";"Cambiano";"Via ROMA";"5";"6";"R0010480008";"0010480008";"4 - tra il 1920 ed il 1945";;0,00
751;"Comune";"Torino";"Carmagnola";"PIAZZA ANTICA ABBAZIA";"2";"2";"R0010590002";"0010590002";"4 - tra il 1920 ed il 1945";;0,00
752;"Comune";"Torino";"Cercenasco";"via XX Settembre";"1";"002";"R0010710003";"0010710003";"4 - tra il 1920 ed il 1945";;0,00
753;"Comune";"Torino";"Ceres";"V. LANZO";"6";"XXX";"R0010720003";"0010720003";"4 - tra il 1920 ed il 1945";;0,00
754;"Comune";"Torino";"Chianocco";"VIA DUCCO";"1/A";"1V";"R0010760002";"0010760002";"4 - tra il 1920 ed il 1945";;0,00
755;"Comune";"Torino";"Chivasso";"Via MARCONI";"2";"8";"R0010820008";"0010820008";"4 - tra il 1920 ed il 1945";;0,00
756;"Comune";"Torino";"Chivasso";"VIA MARCONI GUGLIELMO";"9";"13";"R0010820019";"0010820019";"4 - tra il 1920 ed il 1945";;0,00
757;"Comune";"Torino";"Chivasso";"VIA SAN FRANCESCO";"6";"3";"R0010820001";"0010820001";"4 - tra il 1920 ed il 1945";;0,00
758;"Comune";"Torino";"Chivasso";"VIA SANT'ANTONIO";"29";"10";"R0010820009";"0010820009";"4 - tra il 1920 ed il 1945";;0,00
759;"Comune";"Torino";"Colleretto Castelnuovo";"Via GHELLA";"13";"1";"R0010910001";"0010910001";"4 - tra il 1920 ed il 1945";;0,00
760;"Comune";"Torino";"Cuceglio";"VIA XX SETTEMBRE";"23";"1";"R0010960001";"0010960001";"4 - tra il 1920 ed il 1945";;0,00
761;"Comune";"Torino";"Cuorgne'";"Piazza XXIV Aprile";"S.N.";"4";"R0010980004";"0010980004";"4 - tra il 1920 ed il 1945";;0,00
762;"Comune";"Torino";"Gassino Torinese";"Via Luigina Borione";"5";"0011120002";"R0011120003";"0011120003";"4 - tra il 1920 ed il 1945";;0,00
763;"Comune";"Torino";"Giaveno";"VIA SAN SEBASTIANO";"3";"10";"R0011150016";"0011150016";"4 - tra il 1920 ed il 1945";;0,00
764;"Comune";"Torino";"Ivrea";"Via CIGLIANO";"S.N.";"26";"R0011250014";"0011250014";"4 - tra il 1920 ed il 1945";;0,00
765;"Comune";"Torino";"Ivrea";"Via DORA BALTEA";"5";"31";"R0011250002";"0011250002";"4 - tra il 1920 ed il 1945";;0,00
766;"Comune";"Torino";"Lanzo Torinese";"Via Vittorio Veneto";"2";"1";"R0011280003";"0011280003";"4 - tra il 1920 ed il 1945";;0,00
767;"Comune";"Torino";"Leini";"Piazzale MADONNINA";"1";"04";"R0011300003";"0011300003";"4 - tra il 1920 ed il 1945";;0,00
768;"Comune";"Torino";"Mattie";"VIA ROMA";"4";"2";"R0011470002";"0011470002";"4 - tra il 1920 ed il 1945";;0,00
769;"Comune";"Torino";"Mazze'";"VIA DELGROSSO SEVERINO CAPITANO";"2";"001";"R0011480003";"0011480003";"4 - tra il 1920 ed il 1945";;0,00
770;"Comune";"Torino";"Moncalieri";"VICOLO COTTA ANDREA";"2";"2";"R0011560014";"0011560014";"4 - tra il 1920 ed il 1945";;0,00
771;"Comune";"Torino";"Novalesa";"VIA GHETTO";"30";"1";"R0011690001";"0011690001";"4 - tra il 1920 ed il 1945";;0,00
772;"Comune";"Torino";"Piossasco";"VIA BATTISTI CESARE";"8";"0011940006";"R0011940006";"0011940006";"4 - tra il 1920 ed il 1945";;0,00
773;"Comune";"Torino";"Prascorsano";"Piazza Enrietto ";"1";"02";"R0012060002";"0012060002";"4 - tra il 1920 ed il 1945";;0,00
774;"Comune";"Torino";"Rivalta Di Torino";"Piazza MARTIRI DELLA LIBERTA'";"2";"5";"R0012140005";"0012140005";"4 - tra il 1920 ed il 1945";;0,00
775;"Comune";"Torino";"Rivarolo Canavese";"Via Renzo Scognamiglio";"46";"1";"R0012170001";"0012170001";"4 - tra il 1920 ed il 1945";;0,00
776;"Comune";"Torino";"Rivarolo Canavese";"VIA SCUOLE";"2";"2";"R0012170002";"0012170002";"4 - tra il 1920 ed il 1945";;0,00
777;"Comune";"Torino";"Rondissone";"Via MARINO SELLA";"43";"1";"R0012250001";"0012250001";"4 - tra il 1920 ed il 1945";;0,00
778;"Comune";"Torino";"Samone";"via Ivrea";"1";"1";"R0012350001";"0012350001";"4 - tra il 1920 ed il 1945";;0,00
779;"Comune";"Torino";"San Giusto Canavese";"Viale IV Novembre";"2";"3";"R0012460002";"0012460002";"4 - tra il 1920 ed il 1945";;0,00
