Cod. Sede;Cod. Scuola;Grado Scolastico;Cod. MIUR;Denominazione1;Denominazione2;Indirizzo;Frazione;Comune;Provincia;Tipo Unit… Scolastica;Sezione Scolastica;Tipo Insegnamento;Specializzazione;Codice Specializzazione;Anno di Corso;Classi;Maschi;Femmine
001272A271;0012724205;Scuola secondaria di II grado;TORI04000L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;BIRAGO;VIA PISACANE 72;;TORINO;TORINO;Succursale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DEI SISTEMI ENERGETICI;112ZZ05;IV anno;2;48;0
001272A271;0012724205;Scuola secondaria di II grado;TORI04000L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;BIRAGO;VIA PISACANE 72;;TORINO;TORINO;Succursale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DEI SISTEMI ENERGETICI;112ZZ05;V anno;2;31;0
001272A271;0012724333;Scuola secondaria di II grado;TORI04000L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;BIRAGO;VIA TERNENGO 1;;TORINO;TORINO;Aule staccate;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DEI SISTEMI ENERGETICI;112ZZ05;IV anno;3;67;0
001272A271;0012724333;Scuola secondaria di II grado;TORI04000L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;BIRAGO;VIA TERNENGO 1;;TORINO;TORINO;Aule staccate;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO DEI SISTEMI ENERGETICI;112ZZ05;V anno;3;52;0
001272A272;0012724056;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;VIA ROVIGO 19;;TORINO;TORINO;Sezione staccata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - ART. BIOTECNOLOGIE AMBIENTALI;2TCCHM02;III anno;1;12;10
001272A272;0012724056;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;VIA ROVIGO 19;;TORINO;TORINO;Sezione staccata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - ART. BIOTECNOLOGIE SANITARIE;2TCCHM03;III anno;1;9;5
001272A272;0012724056;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;VIA ROVIGO 19;;TORINO;TORINO;Sezione staccata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - ART. CHIMICA E MATERIALI;2TCCHM01;III anno;1;22;7
001272A272;0012724056;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;VIA ROVIGO 19;;TORINO;TORINO;Sezione staccata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;I anno;5;61;45
001272A272;0012724056;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;VIA ROVIGO 19;;TORINO;TORINO;Sezione staccata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;II anno;3;51;37
001272A272;0012724172;Scuola secondaria di II grado;TORI04601L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;GOBETTI MARCHESINI;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Sede centrale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;OPERATORE CHIMICO BIOLOGICO;112QQ08;III anno;2;22;27
001272A272;0012724172;Scuola secondaria di II grado;TORI04601L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;GOBETTI MARCHESINI;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Sede centrale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;PRODUZIONI INDUSTRIALI E ARTIGIANATO - BIENNIO;1IAPIAN1;I anno;3;26;20
001272A272;0012724172;Scuola secondaria di II grado;TORI04601L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;GOBETTI MARCHESINI;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Sede centrale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;PRODUZIONI INDUSTRIALI E ARTIGIANATO - BIENNIO;1IAPIAN1;II anno;4;35;58
001272A272;0012724172;Scuola secondaria di II grado;TORI04601L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;GOBETTI MARCHESINI;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Sede centrale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO CHIMICO E BIOLOGICO;112ZZ07;IV anno;5;54;66
001272A272;0012724172;Scuola secondaria di II grado;TORI04601L;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;GOBETTI MARCHESINI;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Sede centrale;DIURNA;I.P. INDUSTRIA E ARTIG. / I.P. SETT. IND E ARTIG;TECNICO CHIMICO E BIOLOGICO;112ZZ07;V anno;4;50;31
001272A272;0012724227;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;CORSO CIRIE' 7;;TORINO;TORINO;Succursale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO CHIMICA CONCIARIA;222ZZ03;IV anno;1;10;3
001272A272;0012724227;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;CORSO CIRIE' 7;;TORINO;TORINO;Succursale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO CHIMICO;222ZZ04;IV anno;2;32;22
001272A272;0012724227;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;CORSO CIRIE' 7;;TORINO;TORINO;Succursale;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;INDIRIZZO CHIMICO;222ZZ04;V anno;3;34;14
001272A272;0012724334;Scuola secondaria di II grado;TOTF04651V;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;Via Rovigo 19;;TORINO;TORINO;Sezione staccata;SERALE;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;SIRIO - INDIRIZZO CHIMICO;222SZ09;III anno;1;18;13
001272A272;0012724334;Scuola secondaria di II grado;TOTF04651V;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;Via Rovigo 19;;TORINO;TORINO;Sezione staccata;SERALE;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;SIRIO - INDIRIZZO CHIMICO;222SZ09;IV anno;1;14;10
001272A272;0012724334;Scuola secondaria di II grado;TOTF04651V;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;LUIGI CASALE;Via Rovigo 19;;TORINO;TORINO;Sezione staccata;SERALE;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;SIRIO - INDIRIZZO CHIMICO;222SZ09;V anno;1;10;12
001272A272;0012724393;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;GOBETTI MARCHESINI CASALE;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - ART. BIOTECNOLOGIE SANITARIE;2TCCHM03;III anno;2;17;34
001272A272;0012724393;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;GOBETTI MARCHESINI CASALE;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;I anno;1;10;14
001272A272;0012724393;Scuola secondaria di II grado;TOTF04601D;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;GOBETTI MARCHESINI CASALE;VIA FIGLIE DEI MILITARI 25;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. INDUSTRIALE / I.T. SETT TECNOLOGICO;CHIMICA, MATERIALI E BIOTECNOLOGIE - BIENNIO;2TCCHMN1;II anno;1;10;14
001272A273;0012724100;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELLA GESTIONE AZIENDALE;114QQ02;III anno;1;9;12
001272A273;0012724100;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO ECONOMICO AZIENDALE;114PP01;IV anno;1;6;19
001272A273;0012724100;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO ECONOMICO AZIENDALE;114PP01;V anno;2;8;19
001272A273;0012724100;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;I anno;1;9;13
001272A273;0012724100;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;II anno;1;8;12
001272A273;0012724266;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Succursale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO TURISTICO;114PP02;IV anno;1;4;17
001272A273;0012724266;Scuola secondaria di II grado;TORC05401V;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Succursale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO TURISTICO;114PP02;V anno;1;6;15
001272A273;0012724302;Scuola secondaria di II grado;TORC054518;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;BIENNIO COMUNE;114NN00;II anno;2;33;25
001272A273;0012724302;Scuola secondaria di II grado;TORC054518;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELLA GESTIONE AZIENDALE;114QQ02;III anno;1;12;16
001272A273;0012724302;Scuola secondaria di II grado;TORC054518;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELL'IMPRESA TURISTICA;114QQ03;III anno;1;15;16
001272A273;0012724302;Scuola secondaria di II grado;TORC054518;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;V anno;2;13;17
001272A273;0012724302;Scuola secondaria di II grado;TORC054518;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Sede centrale;SERALE;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;V anno;2;9;17
001272A273;0012724355;Scuola secondaria di II grado;TORC05401V;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;OPERATORE DEI SERVIZI SOCIALI;116QQ01;III anno;4;7;82
001272A273;0012724355;Scuola secondaria di II grado;TORC05401V;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO DEI SERVIZI SOCIALI;116PP01;IV anno;3;6;58
001272A273;0012724355;Scuola secondaria di II grado;TORC05401V;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO DEI SERVIZI SOCIALI;116PP01;V anno;3;11;51
001272A273;0012724355;Scuola secondaria di II grado;TORC05401V;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN0;I anno;3;7;72
001272A273;0012724355;Scuola secondaria di II grado;TORC05401V;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO;VIA BELFIORE 46;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN0;II anno;4;10;78
001272A273;0012724356;Scuola secondaria di II grado;TORC054518;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;SERALE;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;BIENNIO COMUNE;116NN00;II anno;2;17;39
001272A273;0012724356;Scuola secondaria di II grado;TORC054518;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;SERALE;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;OPERATORE DEI SERVIZI SOCIALI;116QQ01;III anno;4;22;78
001272A273;0012724356;Scuola secondaria di II grado;TORC054518;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;SERALE;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;TECNICO DEI SERVIZI SOCIALI;116ZZ01;IV anno;1;9;25
001272A273;0012724356;Scuola secondaria di II grado;TORC054518;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;GIULIO  ;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;SERALE;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;TECNICO DEI SERVIZI SOCIALI;116ZZ01;V anno;3;20;53
001272A273;0012724375;Scuola secondaria di II grado;TOTD054016;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO ;2ECTUR00;III anno;1;3;20
001272A273;0012724375;Scuola secondaria di II grado;TOTD054016;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;I anno;2;16;38
001272A273;0012724375;Scuola secondaria di II grado;TOTD054016;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;GIULIO;VIA BIDONE 11;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;II anno;2;8;31
001272A274;0012724140;Scuola secondaria di II grado;TORC04201L;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;V anno;1;5;12
001272A274;0012724140;Scuola secondaria di II grado;TORC04201L;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;IV anno;1;2;23
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;ENOGASTRONOMIA E OSPITALITA'ALBERGHIERA - BIENNIO;1SRALBN1;I anno;8;121;70
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;ENOGASTRONOMIA E OSPITALITA'ALBERGHIERA - BIENNIO;1SRALBN1;II anno;6;66;65
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;OPERATORE SERVIZI DI RICEVIMENTO;115QQ03;III anno;1;9;13
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;OPERATORE SERVIZI DI RISTORAZIONE - CUCINA;115QQ01;III anno;3;48;21
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;OPERATORE SERVIZI DI RISTORAZIONE - SALA BAR;115QQ02;III anno;1;14;10
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO DEI SERVIZI DELLA RISTORAZIONE;115PP01;IV anno;3;51;21
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO DEI SERVIZI DELLA RISTORAZIONE;115PP01;V anno;3;40;22
001272A274;0012724321;Scuola secondaria di II grado;TORH04201T;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERVIZI ALBERGHIERI / I.P. SETT SERVIZI;PROGETTO 2002 - TECNICO DEI SERVIZI TURISTICI;115PP02;IV anno;1;8;15
001272A274;0012724374;Scuola secondaria di II grado;TORC04201L;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO ;2ECTUR00;III anno;1;6;14
001272A274;0012724374;Scuola secondaria di II grado;TORC04201L;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;I anno;2;4;38
001272A274;0012724374;Scuola secondaria di II grado;TORC04201L;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;G. GIOLITTI;VIA ALASSIO 20;;TORINO;TORINO;Scuola coordinata;DIURNA;I.T. PER IL TURISMO / I.T. SETT ECONOMICO;TURISMO - BIENNIO;2ECTURN1;II anno;2;9;33
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;OPERATORE DELLA GESTIONE AZIENDALE;114QQ02;III anno;1;12;21
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;I anno;1;9;18
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;SERVIZI COMMERCIALI - BIENNIO;1SRCOMNN;II anno;1;12;18
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;IV anno;1;0;16
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DEI SERVIZI TURISTICI;114ZZ03;V anno;1;2;16
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;IV anno;1;16;11
001272A275;0012724097;Scuola secondaria di II grado;TORC05601E;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Sede centrale;DIURNA;I. P. SERV. COMM. TURIS. PUBBL / I.P. SETT SERVIZI;TECNICO DELLA GESTIONE AZIENDALE;114ZZ02;V anno;1;7;16
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;OPERATORE DEI SERVIZI SOCIALI;116QQ01;III anno;3;8;47
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI - ART. OTTICO - BIENNIO;1SRSSSN1;I anno;1;9;18
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI - ART. OTTICO - BIENNIO;1SRSSSN1;II anno;1;1;14
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN0;I anno;2;7;51
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;SERVIZI SOCIO SANITARI  - BIENNIO;1SRSSSN0;II anno;2;5;39
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;TECNICO DEI SERVIZI SOCIALI;116ZZ01;IV anno;3;7;54
001272A275;0012724357;Scuola secondaria di II grado;TORC05601E;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;L. LAGRANGE;VIA GENE' 14;;TORINO;TORINO;Scuola coordinata;DIURNA;I. P. SERVIZI SOCIALI / I.P. SETT SERVIZI;TECNICO DEI SERVIZI SOCIALI;116ZZ01;V anno;3;4;49
